customer_id,frequency,recency,T,monetary_value,pred_90d,pred_180d,pred_365d,exp_avg_val,CLV_90d,CLV_180d,CLV_365d,CLV_Tier,at_risk_flag,Segment,Recency,R_Score,F_Score,M_Score,RFM_Score
C12141,0.0,0.0,175.0,0.0,0.3831022457035419,0.7662044914038575,0.0,5.39,2.064921104342091,4.129842208666791,0.0,Bronze,0,Hibernating,175,2,1,1,4
C12142,4.0,576.0,689.0,310.42999999999995,0.5264007166049984,1.0528014332099969,2.134847350675828,323.0557240268684,170.05676463109015,340.1135292621803,689.6746565594215,Gold,0,Loyal Customers,113,3,4,5,12
C12143,5.0,635.0,651.0,67.08599999999998,0.626396173819776,1.2527923476395502,2.540384482713532,69.82289886912623,43.73679669662584,87.47359339325155,177.37700882520446,Bronze,0,Champions,16,5,4,2,11
C12144,4.0,501.0,604.0,42.39,0.5688893836130434,1.1377787672260855,2.307162500208448,44.90541361126208,25.546213070199656,51.092426140399255,103.6040863402539,Bronze,0,Loyal Customers,103,3,4,5,12
C12146,3.0,612.0,638.0,122.46333333333332,0.4683061578484677,0.9366123156969364,1.8992416401632304,129.93829360064024,60.85090303350197,121.70180606700406,246.78421785809135,Silver,0,Loyal Customers,26,5,3,4,12
C12147,4.0,358.0,715.0,178.1475,0.5146434557493172,1.0292869114986292,2.0871651260944417,185.7836062923794,95.61231716388072,191.22463432776047,387.7610640535142,Silver,0,Can't Lose Them,357,1,4,4,9
C12148,5.0,540.0,671.0,124.638,0.6152113492111466,1.2304226984222917,2.4950238051340925,129.09855773642732,79.42289788624056,158.8457957724809,322.1039747608642,Silver,0,Loyal Customers,131,3,4,4,11
C12149,1.0,522.0,602.0,70.38,0.3130937766625216,0.6261875533250421,1.2697692053535603,86.48740486959566,27.078668224362268,54.15733644872444,109.81904335435814,Bronze,0,Potential Loyalists,80,4,1,1,6
C12150,1.0,490.0,532.0,36.24,0.3354329479623689,0.6708658959247381,1.360366955625162,46.53919571040375,15.610779612938366,31.221559225876742,63.31038398580554,Bronze,0,Potential Loyalists,42,4,1,2,7
C12151,4.0,609.0,652.0,227.4925,0.5440895192108423,1.0881790384216825,2.206585272355079,236.98987053450037,128.94370471695603,257.8874094339116,522.9383580187654,Gold,0,Champions,43,4,4,4,12
C12152,2.0,415.0,621.0,36.85,0.3916402795285285,0.7832805590570566,1.5883189114212537,41.64371215974691,16.309355070848863,32.618710141697704,66.14349556510923,Bronze,0,At Risk,206,2,2,2,6
C12153,3.0,465.0,472.0,178.61666666666667,0.5527055939278672,1.105411187855734,2.2415282420407943,188.95168085179503,104.4346509888602,208.86930197772037,423.5405290103774,Silver,0,Loyal Customers,7,5,3,3,11
C12154,4.0,463.0,508.0,84.3125,0.6259517531388501,1.2519035062777015,2.5385821099520047,88.40920553932602,55.33989720095406,110.67979440190824,224.43402753720272,Bronze,0,Champions,45,4,4,3,11
C12155,4.0,562.0,694.0,137.5025,0.5240981669934895,1.0481963339869784,2.1255092328069263,143.6055009094428,75.26337979682087,150.52675959364166,305.23481806488417,Silver,0,Loyal Customers,132,3,4,3,10
C12156,9.0,553.0,715.0,289.71111111111105,0.90121407933027,1.802428158660513,3.654923766172709,294.86716256143626,265.7384384325338,531.4768768650598,1077.717000309705,Platinum,1,Can't Lose Them,162,2,5,5,12
C12157,1.0,310.0,430.0,46.9,0.3743532660738731,0.7487065321477449,1.5182104679662607,59.01277244259431,22.09162410395944,44.18324820791879,89.59380886605756,Bronze,0,Needs Attention,120,3,1,1,5
C12158,9.0,652.0,668.0,350.30444444444447,0.9391316649460612,1.8782633298921223,3.808700641170135,356.4554441844871,334.75859477606514,669.5171895521303,1357.632078814041,Platinum,0,Champions,16,5,5,5,15
C12159,4.0,408.0,417.0,637.1625,0.6917210374692355,1.383442074938471,2.8053130964030144,662.1123808611735,457.9970630105165,915.994126021033,1857.4325333204304,Platinum,0,Champions,9,5,4,5,14
C12160,5.0,347.0,543.0,114.418,0.6945868777646139,1.3891737555292278,2.816935670934269,118.57247291532958,82.35888375108803,164.71776750217606,334.01102854607944,Silver,0,Can't Lose Them,196,2,4,5,11
C12161,6.0,635.0,678.0,49.345,0.6912426422313912,1.382485284462778,2.803372937938424,51.17384047370624,35.373540702172406,70.74708140434458,143.4593595143661,Bronze,0,Champions,43,4,5,2,11
C12162,3.0,334.0,444.0,112.38,0.5700340725617751,1.1400681451235528,2.31180484983386,119.34138653458636,68.02865659147925,136.0573131829588,275.893996176554,Silver,0,Loyal Customers,110,3,3,3,9
C12163,5.0,188.0,627.0,568.504,0.6403667678129409,1.2807335356258809,2.5970430027969265,586.2581629420406,375.420244907147,750.8404898142934,1522.537659901207,Platinum,1,Can't Lose Them,439,1,4,5,10
C12164,2.0,234.0,352.0,91.725,0.5231514141583509,1.0463028283167035,2.121669624086646,100.82068518929898,52.74448403319566,105.48896806639152,213.90818524573808,Bronze,0,Needs Attention,118,3,2,2,7
C12165,3.0,390.0,403.0,31.26333333333333,0.5974626418882637,1.1949252837765283,2.4230429365468478,34.09321018667872,20.36941942858493,40.738838857169895,82.60931212703889,Bronze,0,Loyal Customers,13,5,3,2,10
C12166,2.0,368.0,462.0,117.785,0.4599884497093248,0.9199768994186488,1.86550871271004,128.92368140160198,59.30340433874181,118.60680867748351,240.5082509293418,Bronze,0,Needs Attention,94,3,2,2,7
C12167,2.0,242.0,698.0,97.135,0.3653507073458157,0.7307014146916315,1.4817000909024756,106.65480681280472,38.96640911088953,77.93281822177906,158.0304369497187,Bronze,0,At Risk,456,1,2,2,5
C12168,0.0,0.0,50.0,0.0,0.4790539270764316,0.9581078541484244,0.0,7.85,3.760573327549988,7.521146655065132,0.0,Bronze,0,Potential Loyalists,50,4,1,1,6
C12169,5.0,444.0,647.0,111.872,0.6286821196991642,1.2573642393983302,2.54965526322439,115.95022125637507,72.89583087904498,145.79166175809016,295.6330918983493,Silver,0,Can't Lose Them,203,2,4,3,9
C12170,5.0,415.0,613.0,53.848,0.6488078605601154,1.2976157211202308,2.631276323382681,56.18842618207227,36.455492579430285,72.91098515886057,147.84727546102232,Bronze,0,Can't Lose Them,198,2,4,2,8
C12171,1.0,86.0,365.0,66.45,0.4042433200166145,0.8084866400332307,1.639431242289605,81.88879731260609,33.1029992978155,66.20599859563114,134.25105270780745,Bronze,0,Hibernating,279,1,1,1,3
C12172,5.0,523.0,627.0,242.724,0.6403667678129438,1.2807335356258869,2.597043002796938,250.72118515170587,160.55351495782853,321.1070299156568,651.1336995511932,Gold,0,Loyal Customers,104,3,4,5,12
C12173,1.0,99.0,449.0,5.15,0.3664333766395899,0.7328667532791794,1.4860909163716691,10.159880456763556,3.7229193020264497,7.445838604052893,15.098506058218367,Bronze,0,Hibernating,350,1,1,1,3
C12174,1.0,111.0,638.0,3.77,0.3027253099819612,0.6054506199639225,1.2277193127046202,8.545102230645078,2.5868187215995797,5.173637443199159,10.490987037598291,Bronze,0,Hibernating,527,1,1,1,3
C12175,4.0,326.0,678.0,113.625,0.5315382368699942,1.0630764737399852,2.155682849528313,118.82735571861816,63.16128315059792,126.32256630119544,256.15409277742526,Silver,0,Can't Lose Them,352,1,4,3,8
C12176,3.0,328.0,393.0,49.53,0.6045577046833912,1.2091154093667806,2.451817357882644,53.29025174766224,32.21703227856676,64.43406455713342,130.65796424085417,Bronze,0,Loyal Customers,65,4,3,1,8
C12177,1.0,207.0,283.0,12.69,0.4495223203217997,0.8990446406435981,1.823062743527294,18.98265424294712,8.533126781156046,17.066253562312067,34.60656972357721,Bronze,0,Potential Loyalists,76,4,1,1,6
C12178,3.0,542.0,727.0,22.29,0.4328670989169674,0.8657341978339343,1.7555165678299236,24.662838675334253,10.67573142844912,21.35146285689823,43.296021904265885,Bronze,0,At Risk,185,2,3,4,9
C12179,5.0,572.0,710.0,327.43600000000004,0.5945111420533852,1.189022284106774,2.411072964994281,337.9702749134311,200.9270941188805,401.8541882377622,814.8709928154586,Gold,0,Loyal Customers,138,3,4,5,12
C12180,3.0,604.0,709.0,94.36666666666667,0.4395951251886918,0.8791902503773833,1.7828024521541403,100.4105813164194,44.14000206406072,88.28000412812139,179.01223059313523,Bronze,0,Loyal Customers,105,3,3,4,10
C12181,4.0,489.0,513.0,38.825,0.6226986437747777,1.2453972875495567,2.5253889441977107,41.2059439178147,25.658885393082763,51.31777078616558,104.06103520528016,Bronze,0,Champions,24,5,4,2,11
C12182,2.0,539.0,716.0,17.96,0.3597062022038458,0.7194124044076925,1.458808486715598,21.272814291350773,7.651963238929482,15.303926477858983,31.032962024547366,Bronze,0,At Risk,177,2,2,1,5
C12183,1.0,183.0,506.0,127.27,0.3445643674246517,0.6891287348493024,1.3973999345555297,153.05605217675523,52.73766179879815,105.47532359759614,213.8805172951255,Bronze,0,Hibernating,323,1,1,2,4
C12184,0.0,0.0,7.0,0.0,0.5242197256005925,0.0,0.0,17.71,9.283931340386491,0.0,0.0,Bronze,0,Potential Loyalists,7,5,1,1,7
C12185,4.0,414.0,643.0,51.73,0.5485734357727767,1.097146871545548,2.2247700450784715,54.5977128922715,29.95085494664901,59.90170989329772,121.46735617252033,Bronze,0,Can't Lose Them,229,2,4,2,8
C12186,3.0,279.0,685.0,109.48,0.4488980509997426,0.8977961019994849,1.820530984610067,116.29368103129154,52.20400675853252,104.408013517065,211.71624963182623,Bronze,0,At Risk,406,1,3,3,7
C12187,2.0,140.0,395.0,184.45,0.496500562422998,0.993001124845996,2.0135856142710487,200.81494166611384,99.70473148016706,199.4094629603341,404.3580776695666,Silver,0,At Risk,255,2,2,3,7
C12188,5.0,548.0,563.0,205.74,0.680860979893357,1.361721959786707,2.761269529567503,212.6295294742618,144.77114979210933,289.5422995842172,587.1274408235545,Gold,0,Champions,15,5,4,5,14
C12189,0.0,0.0,102.0,0.0,0.4338505035262215,0.867701007048579,0.0,61.51,26.686144471897883,53.37228894355809,0.0,Bronze,0,Needs Attention,102,3,1,1,5
C12190,7.0,709.0,710.0,428.1042857142857,0.7498064202918493,1.499612840583704,3.040881593405825,437.7002080909122,328.1904261896444,656.3808523792911,1330.9945062135544,Platinum,0,Champions,1,5,5,5,15
C12191,2.0,519.0,710.0,338.085,0.3615682246956912,0.7231364493913833,1.466360022376969,366.4942902109016,132.51268987266317,265.02537974532663,537.4125755946891,Gold,1,At Risk,191,2,2,4,8
C12192,2.0,574.0,697.0,234.97,0.365669489622048,0.7313389792440956,1.482992930133862,255.295500708537,93.35377544689592,186.70755089379173,378.6014226457447,Silver,0,Needs Attention,123,3,2,4,9
C12193,1.0,189.0,460.0,595.33,0.3619994905585643,0.7239989811171279,1.4681090450430652,700.746701826766,253.66994907188345,507.3398981437664,1028.7725712359709,Platinum,0,Hibernating,271,1,1,4,6
C12194,8.0,528.0,663.0,214.32875,0.8624248009261939,1.7248496018523878,3.497611692645122,218.74586534116784,188.65185937028468,377.30371874056937,765.088096335044,Gold,0,Loyal Customers,135,3,5,5,13
C12195,2.0,672.0,676.0,47.255,0.3724948211075445,0.7449896422150888,1.510673441158375,52.8644211232547,19.691723089260652,39.3834461785213,79.86087697311267,Bronze,0,Potential Loyalists,4,5,2,3,10
C12196,7.0,671.0,708.0,227.8685714285714,0.7511024498911982,1.5022048997823965,3.046137713447628,233.21728176095485,175.17007168761904,350.3401433752381,710.4119573997862,Gold,0,Champions,37,4,5,5,14
C12197,2.0,392.0,462.0,14.085,0.4599884497093248,0.9199768994186488,1.86550871271004,17.094030318876708,7.863056505664293,15.72611301132857,31.88906249519408,Bronze,0,Potential Loyalists,70,4,2,2,8
C12198,3.0,546.0,730.0,73.96333333333332,0.4317657327481494,0.8635314654962979,1.7510499161452735,78.96804639036463,34.09569641342564,68.19139282685121,138.27699101000408,Bronze,0,At Risk,184,2,3,2,7
C12199,1.0,413.0,436.0,356.19,0.3718155136795408,0.7436310273590818,1.5079184721448038,420.9220170485247,156.50533598792566,313.0106719758514,634.7160848399204,Gold,0,Potential Loyalists,23,5,1,3,9
C12200,3.0,441.0,533.0,284.1466666666667,0.518375433349717,1.0367508666994345,2.102300368584965,299.85663318376174,155.43831216941965,310.8766243388394,630.388710464869,Gold,0,Loyal Customers,92,3,3,5,11
C12201,1.0,117.0,226.0,51.02,0.4874773582158369,0.9749547164316734,1.976991508319785,63.833704537962525,31.11748565329625,62.23497130659248,126.19869181614604,Bronze,0,Needs Attention,109,3,1,1,5
C12202,3.0,462.0,485.0,180.65,0.5450133668819375,1.0900267337638758,2.210331987910082,191.08857781387533,104.14582916702128,208.29165833404275,422.36919606625344,Silver,0,Loyal Customers,23,5,3,3,11
C12203,4.0,528.0,583.0,634.28,0.5804646985593672,1.1609293971187364,2.3541068330463224,659.1211546644379,382.596562356395,765.1931247127914,1551.641614000935,Platinum,0,Champions,55,4,4,5,13
C12204,4.0,241.0,430.0,31.3025,0.6814917631083617,1.362983526216724,2.763827705939466,33.39969966284754,22.761620210523724,45.52324042104747,92.31101529823506,Bronze,0,Can't Lose Them,189,2,4,3,9
C12205,3.0,496.0,546.0,37.07666666666666,0.5116032487830615,1.0232064975661177,2.0748353978424063,40.20263363236398,20.567797975952583,41.13559595190495,83.41384734691842,Bronze,0,Loyal Customers,50,4,3,2,9
C12206,2.0,393.0,631.0,77.425,0.3880142567813621,0.7760285135627251,1.573613374724411,85.39962433603986,33.13627176615603,66.27254353231214,134.38599105163263,Bronze,0,At Risk,238,2,2,3,7
C12207,3.0,112.0,232.0,166.36,0.7474681841856365,1.494936368371269,3.031398746975078,176.070746213157,131.6072809601585,263.2145619203163,533.7406394495312,Gold,0,Loyal Customers,120,3,3,3,9
C12208,4.0,224.0,635.0,275.56,0.5526216410631103,1.1052432821262153,2.2411877665337125,286.8704482314939,158.5308178741982,317.06163574839485,642.9305391564669,Gold,1,Can't Lose Them,411,1,4,5,10
C12209,3.0,332.0,488.0,301.68666666666667,0.543268546609832,1.0865370932196632,2.2032557723620854,318.28999681403457,172.91694396960864,345.833887939217,701.2742727656314,Gold,1,At Risk,156,2,3,4,9
C12210,2.0,410.0,499.0,177.92000000000002,0.4420368714588316,0.8840737429176623,1.7927050898052608,193.77301667508016,85.65481806419244,171.3096361283847,347.3778732603359,Silver,0,Needs Attention,89,3,2,3,8
C12211,5.0,458.0,607.0,86.446,0.6524939817647715,1.3049879635295412,2.646225592712681,89.76272295292783,58.569636513603925,117.1392730272077,237.53241474961567,Bronze,0,Loyal Customers,149,3,4,3,10
C12212,6.0,683.0,692.0,117.29833333333332,0.6827617487468373,1.3655234974936767,2.7689782032510664,120.81472899870148,82.48767564552864,164.97535129105756,334.5333512290889,Silver,0,Champions,9,5,5,4,14
C12213,1.0,2.0,513.0,90.49,0.3420573565240773,0.6841147130481554,1.3872326125698684,110.0187020632497,37.63270639596525,75.26541279193057,152.62153149474787,Bronze,0,Hibernating,511,1,1,1,3
C12214,0.0,0.0,29.0,0.0,0.500096608619891,0.0,0.0,13.36,6.681290691161744,0.0,0.0,Bronze,0,Potential Loyalists,29,5,1,1,7
C12215,3.0,663.0,701.0,64.3,0.4426529595406698,0.8853059190813428,1.7952036692482725,68.81253115582244,30.460070569609357,60.92014113921892,123.53250842119353,Bronze,0,Loyal Customers,38,4,3,4,11
C12216,2.0,516.0,623.0,214.85,0.3909096634200349,0.78181932684007,1.5853558572034718,233.59817592758785,91.31578432738746,182.63156865477492,370.3362364388484,Silver,0,Needs Attention,107,3,2,3,8
C12217,4.0,573.0,585.0,178.225,0.579342032155571,1.1586840643111334,2.349553797075363,185.8640295465848,107.67884458214152,215.3576891642814,436.6975363609056,Silver,0,Champions,12,5,4,4,13
C12218,2.0,381.0,526.0,290.805,0.429796882914295,0.8595937658285898,1.7430651362635292,315.50773376739875,135.60424050858126,271.2084810171624,549.9505309514682,Gold,0,Needs Attention,145,3,2,4,9
C12219,2.0,409.0,660.0,282.96,0.3778685588583212,0.7557371177166429,1.5324669331476373,307.0477182153835,116.02367878278288,232.04735756556587,470.5404750635087,Silver,0,At Risk,251,2,2,4,8
C12220,5.0,509.0,670.0,80.856,0.6157610955332197,1.2315221910664385,2.497253331884712,84.00530473864835,51.72719847647208,103.45439695294408,209.78252715458012,Bronze,0,Can't Lose Them,161,2,4,3,9
C12221,0.0,0.0,87.0,0.0,0.4459899794986418,0.8919799589932658,0.0,338.24,150.8516506656206,301.7033013298822,0.0,Gold,0,Needs Attention,87,3,1,2,6
C12222,1.0,584.0,707.0,25.34,0.2846573512736691,0.5693147025473384,1.1544437023876604,33.7847879823665,9.617088260402936,19.23417652080588,39.00263572274532,Bronze,0,Needs Attention,123,3,1,1,5
C12223,5.0,708.0,728.0,134.952,0.5854198482316391,1.1708396964632852,2.3742027178283167,139.72145781908895,81.79571463115441,163.59142926230982,331.7270648930155,Silver,0,Champions,20,5,4,4,13
C12224,5.0,518.0,587.0,123.278,0.6650893907461197,1.3301787814922403,2.6973069735814947,127.69782629252389,84.93046948849855,169.8609389769972,344.44023737002306,Silver,0,Champions,69,4,4,4,12
C12225,3.0,605.0,655.0,12.566666666666668,0.4610954589106514,0.9221909178213024,1.869998250026531,14.444267464861827,6.660186135338655,13.320372270677304,27.010754882206776,Bronze,0,Loyal Customers,50,4,3,2,9
C12226,5.0,492.0,695.0,116.47,0.6023057452444139,1.204611490488836,2.442684411269013,120.68592947627796,72.68982869372438,145.37965738744973,294.7976385912157,Silver,0,Can't Lose Them,203,2,4,3,9
C12227,1.0,230.0,588.0,146.58,0.3173203583589632,0.6346407167179264,1.2869103422335728,175.65124605092032,55.73771634307646,111.47543268615291,226.0474051691434,Bronze,0,Hibernating,358,1,1,2,4
C12228,5.0,677.0,721.0,47.162,0.5889221139477786,1.1778442278955554,2.3884063510104374,49.302183215941206,29.035145961772784,58.07029192354548,117.75364751163416,Bronze,0,Champions,44,4,4,2,10
C12229,0.0,0.0,68.0,0.0,0.4623777198721969,0.9247554397401676,0.0,136.45,63.09143987656127,126.18287975254586,0.0,Silver,0,Potential Loyalists,68,4,1,1,6
C12230,2.0,657.0,721.0,133.28,0.3581691042638368,0.7163382085276734,1.4525747006255605,145.63342531217893,52.16139349493751,104.32278698987496,211.54342917391324,Bronze,0,Potential Loyalists,64,4,2,2,8
C12231,2.0,520.0,558.0,65.805,0.4161401033428668,0.8322802066857333,1.687679308001626,72.868664397937,30.32357353301418,60.64714706602834,122.97893710611302,Bronze,0,Potential Loyalists,38,4,2,2,8
C12232,0.0,0.0,234.0,0.0,0.3500124785398649,0.7000249570769105,0.0,197.96,69.28847025175166,138.5769405029452,0.0,Silver,0,Hibernating,234,2,1,2,5
C12233,7.0,689.0,726.0,91.92,0.7395970049436656,1.47919400988733,2.999476742271529,94.38509682702656,69.80693492458673,139.6138698491733,283.10590274971247,Silver,0,Champions,37,4,5,4,13
C12234,4.0,629.0,649.0,96.3175,0.5455759912511303,1.0911519825022606,2.212613742296248,100.86702704559131,55.03062826495306,110.06125652990612,223.17977018564267,Bronze,0,Champions,20,5,4,3,12
C12235,3.0,207.0,250.0,26.27,0.728222340968808,1.4564446819376156,2.9533461605957205,28.845551745373367,21.00597521855268,42.01195043710535,85.19089949746362,Bronze,0,Loyal Customers,43,4,3,1,8
C12236,0.0,0.0,471.0,0.0,0.2598542804954641,0.5197085609891602,0.0,335.55,87.19410382025299,174.3882076399127,0.0,Silver,0,Hibernating,471,1,1,2,4
C12237,2.0,514.0,711.0,51.29,0.3612565500487171,0.7225131000974342,1.465096008530909,57.21574843394704,20.669563887703,41.33912777540599,83.82656465568442,Bronze,0,At Risk,197,2,2,2,6
C12238,1.0,7.0,241.0,77.51,0.4768812873369225,0.9537625746738448,1.9340185541997383,94.83042570454114,45.222855488689966,90.4457109773799,183.4038028152424,Bronze,0,Hibernating,234,2,1,1,4
C12239,2.0,391.0,607.0,18.08,0.3968320758404323,0.7936641516808645,1.609374529797309,21.402221795014484,8.493088102512942,16.986176205025878,34.44419063796915,Bronze,0,At Risk,216,2,2,2,6
