customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment,Cluster
C12345,5,3,132.01,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C12346,209,2,85.5,2,1,1,4,2-1-1,Hibernating,Occasional
C12347,112,5,812.33,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C12348,13,6,1787.25,5,4,5,14,5-4-5,Champions,Champions
C12349,94,9,1325.8,3,5,5,13,3-5-5,Loyal Customers,Champions
C12350,85,4,1676.41,3,3,5,11,3-3-5,Loyal Customers,Core Regulars
C12351,116,2,558.75,3,1,3,7,3-1-3,Needs Attention,Core Regulars
C12352,78,7,1324.62,4,5,5,14,4-5-5,Champions,Champions
C12353,717,1,331.48,1,1,2,4,1-1-2,Hibernating,Dormant
C12354,124,6,521.4300000000001,3,4,3,10,3-4-3,Loyal Customers,Champions
C12355,28,9,801.38,5,5,4,14,5-5-4,Champions,Champions
C12356,200,3,624.3499999999999,2,2,3,7,2-2-3,At Risk,Core Regulars
C12357,21,4,626.33,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C12358,22,2,439.14,5,1,3,9,5-1-3,Potential Loyalists,Core Regulars
C12359,151,3,274.01,2,2,2,6,2-2-2,At Risk,Core Regulars
C12360,241,2,449.5,2,1,3,6,2-1-3,Hibernating,Core Regulars
C12361,151,3,372.8,2,2,3,7,2-2-3,At Risk,Core Regulars
C12362,538,2,1177.94,1,1,5,7,1-1-5,Hibernating,Dormant
C12363,51,4,797.1300000000001,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C12364,83,7,1322.37,4,5,5,14,4-5-5,Champions,Champions
C12365,17,5,558.6,5,4,3,12,5-4-3,Champions,Core Regulars
C12366,20,5,2324.04,5,4,5,14,5-4-5,Champions,Champions
C12367,55,9,1494.94,4,5,5,14,4-5-5,Champions,Champions
C12368,49,6,906.62,4,4,4,12,4-4-4,Champions,Champions
C12369,41,6,150.26999999999998,4,4,1,9,4-4-1,Champions,Core Regulars
C12370,44,2,514.45,4,1,3,8,4-1-3,Potential Loyalists,Core Regulars
C12371,215,7,2611.44,2,5,5,12,2-5-5,Can't Lose Them,Champions
C12372,107,5,1027.16,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C12373,92,3,110.07,3,2,1,6,3-2-1,Needs Attention,Occasional
C12374,103,4,661.4899999999999,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C12375,28,3,242.6,5,2,2,9,5-2-2,Potential Loyalists,Occasional
C12376,33,6,587.1800000000001,5,4,3,12,5-4-3,Champions,Champions
C12377,191,6,830.61,2,4,4,10,2-4-4,Can't Lose Them,Champions
C12378,140,4,439.28,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C12379,87,6,1336.37,3,4,5,12,3-4-5,Loyal Customers,Champions
C12380,448,3,1813.8,1,2,5,8,1-2-5,At Risk,Dormant
C12381,69,9,2882.22,4,5,5,14,4-5-5,Champions,Champions
C12382,146,5,378.17,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C12383,407,2,296.76,1,1,2,4,1-1-2,Hibernating,Dormant
C12384,20,4,699.25,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C12385,196,2,49.91,2,1,1,4,2-1-1,Hibernating,Occasional
C12386,139,5,383.72,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C12387,308,3,192.15,1,2,2,5,1-2-2,At Risk,Dormant
C12389,108,3,1286.79,3,2,5,10,3-2-5,Needs Attention,Core Regulars
C12390,241,4,486.21,2,3,3,8,2-3-3,At Risk,Core Regulars
C12391,119,4,710.64,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C12392,6,4,131.02,5,3,1,9,5-3-1,Loyal Customers,Occasional
C12393,426,2,27.32,1,1,1,3,1-1-1,Hibernating,Dormant
C12394,285,4,1152.01,1,3,5,9,1-3-5,At Risk,Core Regulars
C12395,182,6,1510.4399999999998,2,4,5,11,2-4-5,Can't Lose Them,Champions
C12396,51,5,887.17,4,4,4,12,4-4-4,Champions,Core Regulars
C12397,231,8,1279.02,2,5,5,12,2-5-5,Can't Lose Them,Champions
C12398,226,5,890.36,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C12399,17,3,734.15,5,2,4,11,5-2-4,Potential Loyalists,Core Regulars
C12400,103,3,426.58,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C12401,173,5,710.16,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C12402,18,3,120.22,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C12403,131,4,597.65,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C12404,128,2,128.9,3,1,1,5,3-1-1,Needs Attention,Occasional
C12405,300,1,21.54,1,1,1,3,1-1-1,Hibernating,Occasional
C12406,254,1,23.56,2,1,1,4,2-1-1,Hibernating,Occasional
C12407,97,5,540.8199999999999,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C12408,30,2,832.65,5,1,4,10,5-1-4,Potential Loyalists,Core Regulars
C12409,162,3,727.71,2,2,4,8,2-2-4,At Risk,Core Regulars
C12410,60,5,271.0,4,4,2,10,4-4-2,Champions,Core Regulars
C12411,67,4,1028.96,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C12412,345,3,659.06,1,2,4,7,1-2-4,At Risk,Dormant
C12413,181,7,847.7199999999999,2,5,4,11,2-5-4,Can't Lose Them,Champions
C12414,157,3,594.17,2,2,3,7,2-2-3,At Risk,Core Regulars
C12415,124,12,1299.13,3,5,5,13,3-5-5,Loyal Customers,Champions
C12416,19,5,1302.39,5,4,5,14,5-4-5,Champions,Core Regulars
C12417,7,3,545.88,5,2,3,10,5-2-3,Potential Loyalists,Core Regulars
C12418,186,4,359.74,2,3,2,7,2-3-2,At Risk,Core Regulars
C12419,75,6,2032.46,4,4,5,13,4-4-5,Champions,Champions
C12420,249,1,583.89,2,1,3,6,2-1-3,Hibernating,Dormant
C12421,40,6,779.88,4,4,4,12,4-4-4,Champions,Champions
C12422,9,8,1250.96,5,5,5,15,5-5-5,Champions,Champions
C12423,129,6,780.65,3,4,4,11,3-4-4,Loyal Customers,Champions
C12424,121,3,284.33000000000004,3,2,2,7,3-2-2,Needs Attention,Core Regulars
C12425,19,2,14.37,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C12426,239,6,457.01,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C12427,55,5,6480.16,4,4,5,13,4-4-5,Champions,Champions
C12428,94,8,743.7299999999999,3,5,4,12,3-5-4,Loyal Customers,Champions
C12429,79,6,571.91,4,4,3,11,4-4-3,Champions,Champions
C12430,117,5,1343.14,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C12431,74,6,1083.86,4,4,4,12,4-4-4,Champions,Champions
C12432,33,5,704.19,5,4,4,13,5-4-4,Champions,Core Regulars
C12433,24,6,277.29,5,4,2,11,5-4-2,Champions,Core Regulars
C12434,131,4,1944.35,3,3,5,11,3-3-5,Loyal Customers,Core Regulars
C12435,9,4,654.56,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C12436,173,3,662.0,2,2,4,8,2-2-4,At Risk,Core Regulars
C12437,29,3,980.01,5,2,4,11,5-2-4,Potential Loyalists,Core Regulars
C12438,164,6,842.82,2,4,4,10,2-4-4,Can't Lose Them,Champions
C12439,449,3,82.64,1,2,1,4,1-2-1,At Risk,Dormant
C12440,31,5,4368.68,5,4,5,14,5-4-5,Champions,Champions
C12441,29,4,174.36,5,3,2,10,5-3-2,Loyal Customers,Occasional
C12442,485,4,313.81,1,3,2,6,1-3-2,At Risk,Dormant
C12443,199,5,1342.28,2,4,5,11,2-4-5,Can't Lose Them,Core Regulars
C12444,165,3,260.36,2,2,2,6,2-2-2,At Risk,Occasional
C12445,318,4,845.54,1,3,4,8,1-3-4,At Risk,Core Regulars
C12446,121,9,1005.15,3,5,4,12,3-5-4,Loyal Customers,Champions
C12447,84,3,230.68,4,2,2,8,4-2-2,Potential Loyalists,Occasional
C12448,68,5,616.3199999999999,4,4,3,11,4-4-3,Champions,Core Regulars
C12449,8,5,1681.61,5,4,5,14,5-4-5,Champions,Champions
C12450,218,2,958.73,2,1,4,7,2-1-4,Hibernating,Core Regulars
C12451,112,5,162.63,3,4,1,8,3-4-1,Loyal Customers,Core Regulars
C12452,88,6,632.0,3,4,3,10,3-4-3,Loyal Customers,Champions
C12453,406,1,42.13,1,1,1,3,1-1-1,Hibernating,Dormant
C12454,344,3,149.53,1,2,1,4,1-2-1,At Risk,Dormant
C12455,200,3,322.28000000000003,2,2,2,6,2-2-2,At Risk,Core Regulars
C12456,462,3,145.91,1,2,1,4,1-2-1,At Risk,Dormant
C12457,44,2,65.8,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C12458,18,1,1115.96,5,1,4,10,5-1-4,Potential Loyalists,Core Regulars
C12459,99,3,411.35,3,2,3,8,3-2-3,Needs Attention,Core Regulars
C12460,234,6,293.63,2,4,2,8,2-4-2,Can't Lose Them,Core Regulars
C12461,82,6,1136.91,4,4,5,13,4-4-5,Champions,Champions
C12462,159,5,634.0,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C12463,32,4,284.40000000000003,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C12464,606,1,1.63,1,1,1,3,1-1-1,Hibernating,Dormant
C12465,9,3,41.84,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C12466,29,9,843.3,5,5,4,14,5-5-4,Champions,Champions
C12467,420,4,1247.26,1,3,5,9,1-3-5,At Risk,Dormant
C12468,290,5,463.45,1,4,3,8,1-4-3,Can't Lose Them,Core Regulars
C12469,242,4,605.1400000000001,2,3,3,8,2-3-3,At Risk,Core Regulars
C12470,83,3,409.9,4,2,3,9,4-2-3,Potential Loyalists,Core Regulars
C12471,117,3,1572.4899999999998,3,2,5,10,3-2-5,Needs Attention,Core Regulars
C12472,102,6,3373.99,3,4,5,12,3-4-5,Loyal Customers,Champions
C12473,82,4,1051.36,4,3,4,11,4-3-4,Loyal Customers,Core Regulars
C12474,67,6,518.63,4,4,3,11,4-4-3,Champions,Champions
C12475,55,6,267.22,4,4,2,10,4-4-2,Champions,Core Regulars
C12476,7,4,54.150000000000006,5,3,1,9,5-3-1,Loyal Customers,Occasional
C12477,405,3,612.5,1,2,3,6,1-2-3,At Risk,Dormant
C12478,331,2,217.78000000000003,1,1,2,4,1-1-2,Hibernating,Dormant
C12479,21,3,936.78,5,2,4,11,5-2-4,Potential Loyalists,Core Regulars
C12480,9,4,309.49,5,3,2,10,5-3-2,Loyal Customers,Core Regulars
C12481,263,3,234.03,2,2,2,6,2-2-2,At Risk,Occasional
C12482,27,5,574.1,5,4,3,12,5-4-3,Champions,Core Regulars
C12483,10,3,134.52,5,2,1,8,5-2-1,Potential Loyalists,Occasional
C12484,387,2,727.69,1,1,4,6,1-1-4,Hibernating,Dormant
C12485,388,3,973.34,1,2,4,7,1-2-4,At Risk,Dormant
C12486,93,5,184.8,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C12487,36,2,29.6,5,1,1,7,5-1-1,Potential Loyalists,Occasional
C12488,141,5,621.1700000000001,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C12489,161,4,348.92,2,3,2,7,2-3-2,At Risk,Core Regulars
C12490,70,5,70.95,4,4,1,9,4-4-1,Champions,Occasional
C12491,1,5,239.87,5,4,2,11,5-4-2,Champions,Core Regulars
C12492,51,4,575.17,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12493,194,5,406.42,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C12494,39,7,1263.76,4,5,5,14,4-5-5,Champions,Champions
C12495,201,2,45.92,2,1,1,4,2-1-1,Hibernating,Occasional
C12496,455,3,80.11,1,2,1,4,1-2-1,At Risk,Dormant
C12497,60,3,500.59,4,2,3,9,4-2-3,Potential Loyalists,Core Regulars
C12498,307,2,756.5899999999999,1,1,4,6,1-1-4,Hibernating,Dormant
C12499,49,4,403.23,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12500,10,6,731.9599999999999,5,4,4,13,5-4-4,Champions,Champions
C12501,361,4,1894.54,1,3,5,9,1-3-5,At Risk,Core Regulars
C12502,197,6,96.33,2,4,1,7,2-4-1,Can't Lose Them,Occasional
C12503,257,5,583.3299999999999,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C12504,74,7,385.48,4,5,3,12,4-5-3,Champions,Champions
C12505,232,3,569.59,2,2,3,7,2-2-3,At Risk,Core Regulars
C12506,277,7,317.32000000000005,1,5,2,8,1-5-2,Can't Lose Them,Champions
C12507,284,3,58.57,1,2,1,4,1-2-1,At Risk,Occasional
C12508,534,2,384.05,1,1,3,5,1-1-3,Hibernating,Dormant
C12509,319,2,59.69,1,1,1,3,1-1-1,Hibernating,Dormant
C12510,218,3,200.12,2,2,2,6,2-2-2,At Risk,Occasional
C12511,116,10,2737.68,3,5,5,13,3-5-5,Loyal Customers,Champions
C12512,240,4,1341.16,2,3,5,10,2-3-5,At Risk,Core Regulars
C12513,5,5,286.27,5,4,2,11,5-4-2,Champions,Core Regulars
C12514,27,4,1277.74,5,3,5,13,5-3-5,Loyal Customers,Core Regulars
C12515,63,5,632.49,4,4,3,11,4-4-3,Champions,Core Regulars
C12516,574,1,4.38,1,1,1,3,1-1-1,Hibernating,Dormant
C12517,254,2,1119.52,2,1,4,7,2-1-4,Hibernating,Core Regulars
C12518,563,1,1087.18,1,1,4,6,1-1-4,Hibernating,Dormant
C12519,443,1,6.52,1,1,1,3,1-1-1,Hibernating,Dormant
C12520,66,4,309.29,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C12521,61,8,781.32,4,5,4,13,4-5-4,Champions,Champions
C12522,573,1,20.38,1,1,1,3,1-1-1,Hibernating,Dormant
C12523,202,6,3840.09,2,4,5,11,2-4-5,Can't Lose Them,Champions
C12524,125,5,380.93,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C12525,29,5,1601.05,5,4,5,14,5-4-5,Champions,Champions
C12526,100,4,542.52,3,3,3,9,3-3-3,Loyal Customers,Core Regulars
C12527,53,6,2872.38,4,4,5,13,4-4-5,Champions,Champions
C12528,166,5,1023.36,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C12529,189,7,1573.65,2,5,5,12,2-5-5,Can't Lose Them,Champions
C12530,266,5,700.1899999999999,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C12531,60,5,134.67999999999998,4,4,1,9,4-4-1,Champions,Occasional
C12532,517,3,319.29,1,2,2,5,1-2-2,At Risk,Dormant
C12533,121,2,1605.37,3,1,5,9,3-1-5,Needs Attention,Core Regulars
C12534,700,1,2.72,1,1,1,3,1-1-1,Hibernating,Dormant
C12535,83,2,152.41,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C12536,133,5,484.13,3,4,3,10,3-4-3,Loyal Customers,Core Regulars
C12537,60,3,275.27,4,2,2,8,4-2-2,Potential Loyalists,Core Regulars
C12538,40,7,1443.16,4,5,5,14,4-5-5,Champions,Champions
C12539,260,5,622.37,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C12540,169,2,510.36,2,1,3,6,2-1-3,Hibernating,Core Regulars
C12541,170,4,162.26,2,3,1,6,2-3-1,At Risk,Occasional
C12542,258,4,518.02,2,3,3,8,2-3-3,At Risk,Core Regulars
C12543,330,2,437.01,1,1,3,5,1-1-3,Hibernating,Dormant
C12544,104,5,256.86,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C12545,88,3,996.0,3,2,4,9,3-2-4,Needs Attention,Core Regulars
C12546,36,5,391.38,5,4,3,12,5-4-3,Champions,Core Regulars
C12547,271,3,619.12,1,2,3,6,1-2-3,At Risk,Core Regulars
C12548,215,4,740.1,2,3,4,9,2-3-4,At Risk,Core Regulars
C12549,168,3,23.68,2,2,1,5,2-2-1,At Risk,Occasional
C12550,102,7,3466.47,3,5,5,13,3-5-5,Loyal Customers,Champions
C12551,256,6,776.3499999999999,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C12552,83,6,540.0,4,4,3,11,4-4-3,Champions,Champions
C12553,138,6,1620.54,3,4,5,12,3-4-5,Loyal Customers,Champions
C12554,507,1,97.19,1,1,1,3,1-1-1,Hibernating,Dormant
C12555,59,6,730.66,4,4,4,12,4-4-4,Champions,Champions
C12556,112,8,2576.55,3,5,5,13,3-5-5,Loyal Customers,Champions
C12557,20,5,712.52,5,4,4,13,5-4-4,Champions,Core Regulars
C12558,8,8,889.86,5,5,4,14,5-5-4,Champions,Champions
C12559,47,2,147.97,4,1,1,6,4-1-1,Potential Loyalists,Occasional
C12560,78,5,840.6099999999999,4,4,4,12,4-4-4,Champions,Core Regulars
C12561,355,2,299.79,1,1,2,4,1-1-2,Hibernating,Dormant
C12562,113,9,2612.9,3,5,5,13,3-5-5,Loyal Customers,Champions
C12563,54,5,537.78,4,4,3,11,4-4-3,Champions,Core Regulars
C12564,192,3,191.52,2,2,2,6,2-2-2,At Risk,Occasional
C12565,97,5,361.93,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C12566,86,5,1147.08,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C12567,141,7,3616.09,3,5,5,13,3-5-5,Loyal Customers,Champions
C12568,122,9,1979.86,3,5,5,13,3-5-5,Loyal Customers,Champions
C12569,17,4,1129.87,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C12570,16,5,263.89,5,4,2,11,5-4-2,Champions,Core Regulars
C12571,371,2,81.18,1,1,1,3,1-1-1,Hibernating,Dormant
C12572,140,2,63.61,3,1,1,5,3-1-1,Needs Attention,Occasional
C12573,412,2,498.66,1,1,3,5,1-1-3,Hibernating,Dormant
C12574,390,3,307.88,1,2,2,5,1-2-2,At Risk,Dormant
C12575,23,6,3157.02,5,4,5,14,5-4-5,Champions,Champions
C12576,13,4,113.26,5,3,1,9,5-3-1,Loyal Customers,Occasional
C12577,32,5,1553.83,5,4,5,14,5-4-5,Champions,Champions
C12578,199,2,70.49000000000001,2,1,1,4,2-1-1,Hibernating,Occasional
C12579,212,2,104.56,2,1,1,4,2-1-1,Hibernating,Occasional
C12580,394,3,83.51,1,2,1,4,1-2-1,At Risk,Dormant
C12581,30,8,1299.57,5,5,5,15,5-5-5,Champions,Champions
C12582,34,4,415.84,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C12583,42,4,461.78,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12584,215,5,1009.62,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C12585,272,1,8.16,1,1,1,3,1-1-1,Hibernating,Occasional
C12586,331,3,140.07999999999998,1,2,1,4,1-2-1,At Risk,Dormant
C12587,266,5,1098.41,1,4,4,9,1-4-4,Can't Lose Them,Core Regulars
C12588,459,2,134.03,1,1,1,3,1-1-1,Hibernating,Dormant
C12589,242,3,314.81,2,2,2,6,2-2-2,At Risk,Core Regulars
C12590,72,6,1074.97,4,4,4,12,4-4-4,Champions,Champions
C12591,139,5,814.87,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C12592,138,1,30.07,3,1,1,5,3-1-1,Needs Attention,Occasional
C12593,10,7,217.71,5,5,2,12,5-5-2,Champions,Champions
C12594,4,5,869.6800000000001,5,4,4,13,5-4-4,Champions,Core Regulars
C12595,261,2,170.54000000000002,2,1,1,4,2-1-1,Hibernating,Occasional
C12596,151,4,212.19,2,3,2,7,2-3-2,At Risk,Core Regulars
C12597,39,9,471.37,4,5,3,12,4-5-3,Champions,Champions
C12598,12,6,370.13,5,4,3,12,5-4-3,Champions,Champions
C12599,106,4,127.99,3,3,1,7,3-3-1,Loyal Customers,Occasional
C12600,219,5,4283.46,2,4,5,11,2-4-5,Can't Lose Them,Champions
C12601,47,5,462.97,4,4,3,11,4-4-3,Champions,Core Regulars
C12602,252,2,34.32,2,1,1,4,2-1-1,Hibernating,Occasional
C12603,53,4,427.42,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12604,36,5,573.07,5,4,3,12,5-4-3,Champions,Core Regulars
C12605,225,5,834.6899999999999,2,4,4,10,2-4-4,Can't Lose Them,Core Regulars
C12606,47,5,175.89,4,4,2,10,4-4-2,Champions,Core Regulars
C12607,100,4,1029.78,3,3,4,10,3-3-4,Loyal Customers,Core Regulars
C12608,158,3,1077.85,2,2,4,8,2-2-4,At Risk,Core Regulars
C12609,554,2,81.68,1,1,1,3,1-1-1,Hibernating,Dormant
C12610,15,4,934.14,5,3,4,12,5-3-4,Loyal Customers,Core Regulars
C12611,359,2,49.8,1,1,1,3,1-1-1,Hibernating,Dormant
C12612,97,6,189.2,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C12613,202,3,235.82,2,2,2,6,2-2-2,At Risk,Occasional
C12614,52,4,240.5,4,3,2,9,4-3-2,Loyal Customers,Core Regulars
C12615,345,3,84.09,1,2,1,4,1-2-1,At Risk,Dormant
C12616,38,4,422.56,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12617,281,2,557.88,1,1,3,5,1-1-3,Hibernating,Dormant
C12618,404,3,474.72,1,2,3,6,1-2-3,At Risk,Dormant
C12619,228,2,633.1,2,1,3,6,2-1-3,Hibernating,Core Regulars
C12620,266,3,203.83,1,2,2,5,1-2-2,At Risk,Occasional
C12621,367,8,2407.49,1,5,5,11,1-5-5,Can't Lose Them,Champions
C12622,444,1,69.67,1,1,1,3,1-1-1,Hibernating,Dormant
C12623,97,5,3030.28,3,4,5,12,3-4-5,Loyal Customers,Champions
C12624,8,4,2962.8900000000003,5,3,5,13,5-3-5,Loyal Customers,Core Regulars
C12625,20,6,848.15,5,4,4,13,5-4-4,Champions,Champions
C12626,95,3,1169.04,3,2,5,10,3-2-5,Needs Attention,Core Regulars
C12627,47,2,769.24,4,1,4,9,4-1-4,Potential Loyalists,Core Regulars
C12628,52,2,270.93,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C12629,639,1,47.24,1,1,1,3,1-1-1,Hibernating,Dormant
C12630,56,6,700.02,4,4,4,12,4-4-4,Champions,Champions
C12631,130,5,1655.04,3,4,5,12,3-4-5,Loyal Customers,Core Regulars
C12632,145,4,285.54,3,3,2,8,3-3-2,Loyal Customers,Core Regulars
C12633,302,4,379.51,1,3,3,7,1-3-3,At Risk,Core Regulars
C12634,14,5,1244.89,5,4,5,14,5-4-5,Champions,Core Regulars
C12635,197,3,74.69999999999999,2,2,1,5,2-2-1,At Risk,Occasional
C12636,329,4,578.36,1,3,3,7,1-3-3,At Risk,Dormant
C12637,22,4,541.62,5,3,3,11,5-3-3,Loyal Customers,Core Regulars
C12638,109,1,87.72,3,1,1,5,3-1-1,Needs Attention,Occasional
C12639,334,5,519.11,1,4,3,8,1-4-3,Can't Lose Them,Core Regulars
C12640,37,7,1102.47,4,5,4,13,4-5-4,Champions,Champions
C12641,471,2,527.17,1,1,3,5,1-1-3,Hibernating,Dormant
C12642,41,5,1514.11,4,4,5,13,4-4-5,Champions,Core Regulars
C12643,446,2,1547.35,1,1,5,7,1-1-5,Hibernating,Dormant
C12644,354,3,767.48,1,2,4,7,1-2-4,At Risk,Dormant
C12645,94,5,929.24,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C12646,172,6,396.93,2,4,3,9,2-4-3,Can't Lose Them,Core Regulars
C12647,77,2,315.96,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C12648,300,2,21.09,1,1,1,3,1-1-1,Hibernating,Occasional
C12649,339,4,778.7,1,3,4,8,1-3-4,At Risk,Core Regulars
C12650,658,2,13.74,1,1,1,3,1-1-1,Hibernating,Dormant
C12651,339,2,131.66,1,1,1,3,1-1-1,Hibernating,Dormant
C12652,179,5,2688.03,2,4,5,11,2-4-5,Can't Lose Them,Core Regulars
C12653,90,5,242.8,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C12654,156,9,906.29,2,5,4,11,2-5-4,Can't Lose Them,Champions
C12655,210,5,1159.98,2,4,5,11,2-4-5,Can't Lose Them,Core Regulars
C12656,89,3,1820.14,3,2,5,10,3-2-5,Needs Attention,Core Regulars
C12657,174,8,894.65,2,5,4,11,2-5-4,Can't Lose Them,Champions
C12658,155,4,564.77,2,3,3,8,2-3-3,At Risk,Core Regulars
C12659,249,6,935.41,2,4,4,10,2-4-4,Can't Lose Them,Champions
C12660,50,7,1238.89,4,5,5,14,4-5-5,Champions,Champions
C12661,35,6,3997.61,5,4,5,14,5-4-5,Champions,Champions
C12662,44,3,176.05,4,2,2,8,4-2-2,Potential Loyalists,Occasional
C12663,140,2,129.78,3,1,1,5,3-1-1,Needs Attention,Occasional
C12664,261,3,453.01,2,2,3,7,2-2-3,At Risk,Core Regulars
C12665,12,8,1269.34,5,5,5,15,5-5-5,Champions,Champions
C12666,126,7,3275.3900000000003,3,5,5,13,3-5-5,Loyal Customers,Champions
C12667,8,5,100.18,5,4,1,10,5-4-1,Champions,Occasional
C12668,37,9,1369.98,4,5,5,14,4-5-5,Champions,Champions
C12669,124,5,327.86,3,4,2,9,3-4-2,Loyal Customers,Core Regulars
C12670,193,7,1691.19,2,5,5,12,2-5-5,Can't Lose Them,Champions
C12671,233,4,697.5,2,3,4,9,2-3-4,At Risk,Core Regulars
C12672,11,6,1214.8,5,4,5,14,5-4-5,Champions,Champions
C12673,240,2,48.19,2,1,1,4,2-1-1,Hibernating,Occasional
C12674,75,5,2178.59,4,4,5,13,4-4-5,Champions,Champions
C12675,82,9,1238.43,4,5,5,14,4-5-5,Champions,Champions
C12677,178,3,771.2099999999999,2,2,4,8,2-2-4,At Risk,Core Regulars
C12678,684,2,177.83,1,1,2,4,1-1-2,Hibernating,Dormant
C12679,117,5,685.8299999999999,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C12680,110,3,354.6,3,2,2,7,3-2-2,Needs Attention,Core Regulars
C12681,203,6,753.61,2,4,4,10,2-4-4,Can't Lose Them,Champions
C12682,420,5,2678.3,1,4,5,10,1-4-5,Can't Lose Them,Core Regulars
C12683,287,2,468.36,1,1,3,5,1-1-3,Hibernating,Dormant
C12684,578,2,311.69,1,1,2,4,1-1-2,Hibernating,Dormant
C12685,62,4,432.87,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12686,36,10,592.8399999999999,5,5,3,13,5-5-3,Champions,Champions
C12687,256,2,96.9,2,1,1,4,2-1-1,Hibernating,Occasional
C12688,33,3,634.4,5,2,3,10,5-2-3,Potential Loyalists,Core Regulars
C12689,213,4,1657.21,2,3,5,10,2-3-5,At Risk,Core Regulars
C12690,282,4,1754.84,1,3,5,9,1-3-5,At Risk,Core Regulars
C12691,71,2,297.67,4,1,2,7,4-1-2,Potential Loyalists,Occasional
C12692,62,5,287.85,4,4,2,10,4-4-2,Champions,Core Regulars
C12693,57,6,993.53,4,4,4,12,4-4-4,Champions,Champions
C12694,107,5,835.38,3,4,4,11,3-4-4,Loyal Customers,Core Regulars
C12695,556,1,177.35,1,1,2,4,1-1-2,Hibernating,Dormant
C12696,101,7,773.62,3,5,4,12,3-5-4,Loyal Customers,Champions
C12697,388,3,421.78,1,2,3,6,1-2-3,At Risk,Dormant
C12698,277,1,400.92,1,1,3,5,1-1-3,Hibernating,Dormant
C12699,396,3,768.51,1,2,4,7,1-2-4,At Risk,Dormant
C12700,328,6,1217.65,1,4,5,10,1-4-5,Can't Lose Them,Champions
C12701,290,2,108.8,1,1,1,3,1-1-1,Hibernating,Occasional
C12702,71,5,346.70000000000005,4,4,2,10,4-4-2,Champions,Core Regulars
C12703,62,4,481.84,4,3,3,10,4-3-3,Loyal Customers,Core Regulars
C12704,315,3,424.24,1,2,3,6,1-2-3,At Risk,Dormant
C12705,59,9,880.05,4,5,4,13,4-5-4,Champions,Champions
