customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment
C11666,62,4,1055.0900000000001,4,3,4,11,4-3-4,Loyal Customers
C11667,92,6,1091.33,3,4,4,11,3-4-4,Loyal Customers
C11668,35,4,1222.26,5,3,5,13,5-3-5,Loyal Customers
C11669,212,3,306.82000000000005,2,2,2,6,2-2-2,At Risk
C11670,153,4,219.93,2,3,2,7,2-3-2,At Risk
C11671,220,4,3194.44,2,3,5,10,2-3-5,At Risk
C11672,99,6,925.98,3,4,4,11,3-4-4,Loyal Customers
C11673,153,6,536.67,2,4,3,9,2-4-3,Can't Lose Them
C11674,97,7,1320.03,3,5,5,13,3-5-5,Loyal Customers
C11675,137,6,461.45,3,4,3,10,3-4-3,Loyal Customers
C11676,99,5,647.99,3,3,4,10,3-3-4,Loyal Customers
C11677,123,7,684.66,3,5,4,12,3-5-4,Loyal Customers
C11678,165,4,320.11,2,3,2,7,2-3-2,At Risk
C11679,324,4,615.18,1,3,3,7,1-3-3,At Risk
C11680,37,4,393.96000000000004,4,3,3,10,4-3-3,Loyal Customers
C11681,17,7,2392.94,5,5,5,15,5-5-5,Champions
C11682,357,6,2083.44,1,4,5,10,1-4-5,Can't Lose Them
C11683,14,2,270.84,5,1,2,8,5-1-2,Potential Loyalists
C11684,366,1,768.65,1,1,4,6,1-1-4,Hibernating
C11685,279,5,3138.81,1,3,5,9,1-3-5,At Risk
C11686,92,7,919.16,3,5,4,12,3-5-4,Loyal Customers
C11687,17,6,441.67,5,4,3,12,5-4-3,Champions
C11688,68,4,402.8,4,3,3,10,4-3-3,Loyal Customers
C11689,11,8,1367.07,5,5,5,15,5-5-5,Champions
C11690,188,4,556.4599999999999,2,3,3,8,2-3-3,At Risk
C11691,124,4,872.8,3,3,4,10,3-3-4,Loyal Customers
C11692,168,3,1107.6100000000001,2,2,4,8,2-2-4,At Risk
C11693,24,7,758.86,5,5,4,14,5-5-4,Champions
C11694,210,4,238.48,2,3,2,7,2-3-2,At Risk
C11695,379,3,138.33,1,2,1,4,1-2-1,At Risk
C11696,257,4,115.15,2,3,1,6,2-3-1,At Risk
C11697,97,3,1116.7099999999998,3,2,4,9,3-2-4,Needs Attention
C11698,117,3,58.79,3,2,1,6,3-2-1,Needs Attention
C11699,73,4,118.89999999999999,4,3,1,8,4-3-1,Loyal Customers
C11700,90,2,27.68,3,1,1,5,3-1-1,Needs Attention
C11701,112,4,173.26999999999998,3,3,1,7,3-3-1,Loyal Customers
C11702,44,7,1372.73,4,5,5,14,4-5-5,Champions
C11703,211,4,252.45,2,3,2,7,2-3-2,At Risk
C11704,284,3,661.32,1,2,4,7,1-2-4,At Risk
C11705,159,2,880.77,2,1,4,7,2-1-4,Hibernating
C11706,382,4,186.08999999999997,1,3,2,6,1-3-2,At Risk
C11707,464,4,410.56,1,3,3,7,1-3-3,At Risk
C11708,173,6,322.0,2,4,2,8,2-4-2,Can't Lose Them
C11709,7,4,156.75,5,3,1,9,5-3-1,Loyal Customers
C11711,4,6,284.87,5,4,2,11,5-4-2,Champions
C11712,295,3,1354.31,1,2,5,8,1-2-5,At Risk
C11713,107,4,544.9,3,3,3,9,3-3-3,Loyal Customers
C11714,58,5,533.4,4,3,3,10,4-3-3,Loyal Customers
C11715,309,5,644.1,1,3,3,7,1-3-3,At Risk
C11716,65,8,1857.85,4,5,5,14,4-5-5,Champions
C11717,106,7,721.28,3,5,4,12,3-5-4,Loyal Customers
C11718,12,5,1309.0,5,3,5,13,5-3-5,Loyal Customers
C11719,213,5,4093.64,2,3,5,10,2-3-5,At Risk
C11720,113,4,339.03,3,3,2,8,3-3-2,Loyal Customers
C11721,8,7,1197.3,5,5,5,15,5-5-5,Champions
C11722,168,3,696.7500000000001,2,2,4,8,2-2-4,At Risk
C11723,212,4,952.45,2,3,4,9,2-3-4,At Risk
C11724,42,11,1240.61,4,5,5,14,4-5-5,Champions
C11725,72,8,3983.13,4,5,5,14,4-5-5,Champions
C11726,205,2,87.06,2,1,1,4,2-1-1,Hibernating
C11727,115,2,394.86,3,1,3,7,3-1-3,Needs Attention
C11728,593,2,43.160000000000004,1,1,1,3,1-1-1,Hibernating
C11729,470,1,126.44,1,1,1,3,1-1-1,Hibernating
C11730,90,1,3.5,3,1,1,5,3-1-1,Needs Attention
C11731,368,2,109.38,1,1,1,3,1-1-1,Hibernating
C11732,253,3,619.44,2,2,3,7,2-2-3,At Risk
C11733,7,7,1840.23,5,5,5,15,5-5-5,Champions
C11734,224,4,531.99,2,3,3,8,2-3-3,At Risk
C11735,252,3,138.97,2,2,1,5,2-2-1,At Risk
C11736,272,4,498.70000000000005,1,3,3,7,1-3-3,At Risk
C11737,51,3,167.23000000000002,4,2,1,7,4-2-1,Potential Loyalists
C11738,143,2,258.86,3,1,2,6,3-1-2,Needs Attention
C11739,193,3,1257.79,2,2,5,9,2-2-5,At Risk
C11740,700,1,113.07,1,1,1,3,1-1-1,Hibernating
C11741,174,3,67.58,2,2,1,5,2-2-1,At Risk
C11742,7,4,254.83,5,3,2,10,5-3-2,Loyal Customers
C11743,567,2,43.43,1,1,1,3,1-1-1,Hibernating
C11744,50,5,312.71,4,3,2,9,4-3-2,Loyal Customers
C11745,228,4,645.74,2,3,3,8,2-3-3,At Risk
C11746,232,6,174.98,2,4,2,8,2-4-2,Can't Lose Them
C11748,34,5,1351.62,5,3,5,13,5-3-5,Loyal Customers
C11749,55,9,2223.76,4,5,5,14,4-5-5,Champions
C11750,86,4,192.45999999999998,3,3,2,8,3-3-2,Loyal Customers
C11751,156,6,148.6,2,4,1,7,2-4-1,Can't Lose Them
C11752,253,2,119.41,2,1,1,4,2-1-1,Hibernating
C11753,28,9,3301.54,5,5,5,15,5-5-5,Champions
C11754,145,3,561.86,3,2,3,8,3-2-3,Needs Attention
C11755,368,6,555.76,1,4,3,8,1-4-3,Can't Lose Them
C11756,195,4,1197.78,2,3,5,10,2-3-5,At Risk
C11757,117,7,857.12,3,5,4,12,3-5-4,Loyal Customers
C11758,145,4,274.82,3,3,2,8,3-3-2,Loyal Customers
C11759,41,6,896.47,4,4,4,12,4-4-4,Champions
C11760,35,4,74.27000000000001,5,3,1,9,5-3-1,Loyal Customers
C11761,64,4,412.66,4,3,3,10,4-3-3,Loyal Customers
C11762,29,4,219.79999999999998,5,3,2,10,5-3-2,Loyal Customers
C11763,78,5,738.47,4,3,4,11,4-3-4,Loyal Customers
C11764,94,5,661.78,3,3,4,10,3-3-4,Loyal Customers
C11765,534,2,89.62,1,1,1,3,1-1-1,Hibernating
C11766,219,4,223.75,2,3,2,7,2-3-2,At Risk
C11767,56,6,1897.33,4,4,5,13,4-4-5,Champions
C11768,162,1,36.03,2,1,1,4,2-1-1,Hibernating
C11769,589,2,24.380000000000003,1,1,1,3,1-1-1,Hibernating
C11770,6,3,192.66,5,2,2,9,5-2-2,Potential Loyalists
C11771,56,5,196.84,4,3,2,9,4-3-2,Loyal Customers
C11772,78,7,619.18,4,5,3,12,4-5-3,Champions
C11773,251,7,645.33,2,5,3,10,2-5-3,Can't Lose Them
C11774,111,5,4260.73,3,3,5,11,3-3-5,Loyal Customers
C11775,73,6,1208.78,4,4,5,13,4-4-5,Champions
C11776,82,6,874.11,4,4,4,12,4-4-4,Champions
C11777,205,5,205.76,2,3,2,7,2-3-2,At Risk
C11778,49,4,262.5,4,3,2,9,4-3-2,Loyal Customers
C11779,8,5,844.8199999999999,5,3,4,12,5-3-4,Loyal Customers
C11780,83,5,801.14,4,3,4,11,4-3-4,Loyal Customers
C11781,20,7,5635.55,5,5,5,15,5-5-5,Champions
C11782,47,5,670.6800000000001,4,3,4,11,4-3-4,Loyal Customers
C11783,202,2,81.45,2,1,1,4,2-1-1,Hibernating
C11784,602,2,102.25,1,1,1,3,1-1-1,Hibernating
C11785,222,5,1115.4399999999998,2,3,4,9,2-3-4,At Risk
C11786,119,3,62.54,3,2,1,6,3-2-1,Needs Attention
C11787,15,8,635.63,5,5,3,13,5-5-3,Champions
C11788,423,3,112.83000000000001,1,2,1,4,1-2-1,At Risk
C11789,13,5,536.1800000000001,5,3,3,11,5-3-3,Loyal Customers
C11790,44,4,185.15,4,3,2,9,4-3-2,Loyal Customers
C11791,276,3,134.22,1,2,1,4,1-2-1,At Risk
C11792,170,6,512.6800000000001,2,4,3,9,2-4-3,Can't Lose Them
C11793,2,4,477.95,5,3,3,11,5-3-3,Loyal Customers
C11794,184,4,531.14,2,3,3,8,2-3-3,At Risk
C11795,208,2,88.78999999999999,2,1,1,4,2-1-1,Hibernating
C11796,27,4,318.86,5,3,2,10,5-3-2,Loyal Customers
C11797,49,6,1340.73,4,4,5,13,4-4-5,Champions
C11798,5,5,573.31,5,3,3,11,5-3-3,Loyal Customers
C11799,75,5,440.52,4,3,3,10,4-3-3,Loyal Customers
C11800,372,2,569.78,1,1,3,5,1-1-3,Hibernating
C11801,72,4,277.69000000000005,4,3,2,9,4-3-2,Loyal Customers
C11802,10,3,835.51,5,2,4,11,5-2-4,Potential Loyalists
C11803,338,4,569.15,1,3,3,7,1-3-3,At Risk
C11804,240,4,2101.9,2,3,5,10,2-3-5,At Risk
C11806,132,6,3502.59,3,4,5,12,3-4-5,Loyal Customers
C11807,233,2,1236.69,2,1,5,8,2-1-5,Hibernating
C11808,201,3,176.94,2,2,2,6,2-2-2,At Risk
C11809,212,5,1870.2299999999998,2,3,5,10,2-3-5,At Risk
C11810,320,7,565.78,1,5,3,9,1-5-3,Can't Lose Them
C11811,46,5,2544.71,4,3,5,12,4-3-5,Loyal Customers
C11812,55,4,877.23,4,3,4,11,4-3-4,Loyal Customers
C11813,23,4,658.32,5,3,4,12,5-3-4,Loyal Customers
C11814,367,6,3025.0499999999997,1,4,5,10,1-4-5,Can't Lose Them
C11815,472,1,7.46,1,1,1,3,1-1-1,Hibernating
C11816,334,3,206.99,1,2,2,5,1-2-2,At Risk
C11817,145,5,365.21,3,3,2,8,3-3-2,Loyal Customers
C11818,79,2,615.27,4,1,3,8,4-1-3,Potential Loyalists
C11819,5,4,120.42,5,3,1,9,5-3-1,Loyal Customers
C11820,140,3,280.14,3,2,2,7,3-2-2,Needs Attention
C11821,70,3,225.07999999999998,4,2,2,8,4-2-2,Potential Loyalists
C11822,180,3,3210.12,2,2,5,9,2-2-5,At Risk
C11823,61,9,1125.6499999999999,4,5,4,13,4-5-4,Champions
C11824,31,5,1130.07,5,3,4,12,5-3-4,Loyal Customers
C11825,21,6,584.26,5,4,3,12,5-4-3,Champions
C11826,62,2,1125.52,4,1,4,9,4-1-4,Potential Loyalists
C11827,40,4,176.13,4,3,2,9,4-3-2,Loyal Customers
C11828,54,7,1584.18,4,5,5,14,4-5-5,Champions
C11829,299,3,343.80999999999995,1,2,2,5,1-2-2,At Risk
C11830,169,5,966.2,2,3,4,9,2-3-4,At Risk
C11831,71,3,125.47,4,2,1,7,4-2-1,Potential Loyalists
C11832,226,4,1876.24,2,3,5,10,2-3-5,At Risk
C11833,127,5,669.39,3,3,4,10,3-3-4,Loyal Customers
C11834,37,3,2345.81,4,2,5,11,4-2-5,Potential Loyalists
C11835,237,4,1537.1000000000001,2,3,5,10,2-3-5,At Risk
C11836,213,6,2840.2200000000003,2,4,5,11,2-4-5,Can't Lose Them
C11837,46,3,648.3199999999999,4,2,4,10,4-2-4,Potential Loyalists
C11838,25,3,503.57,5,2,3,10,5-2-3,Potential Loyalists
C11839,292,6,399.89,1,4,3,8,1-4-3,Can't Lose Them
C11840,112,6,557.8199999999999,3,4,3,10,3-4-3,Loyal Customers
C11841,196,8,545.05,2,5,3,10,2-5-3,Can't Lose Them
C11842,71,7,881.78,4,5,4,13,4-5-4,Champions
C11843,197,3,236.76,2,2,2,6,2-2-2,At Risk
C11844,16,4,675.5400000000001,5,3,4,12,5-3-4,Loyal Customers
C11845,6,7,1421.48,5,5,5,15,5-5-5,Champions
C11846,57,5,252.38000000000002,4,4,2,10,4-4-2,Champions
C11847,179,4,2898.22,2,3,5,10,2-3-5,At Risk
C11848,79,8,463.76,4,5,3,12,4-5-3,Champions
C11849,34,6,911.11,5,4,4,13,5-4-4,Champions
C11850,261,2,268.98,2,1,2,5,2-1-2,Hibernating
C11851,65,3,119.80000000000001,4,2,1,7,4-2-1,Potential Loyalists
C11852,315,3,415.1,1,2,3,6,1-2-3,At Risk
C11853,136,4,314.93,3,3,2,8,3-3-2,Loyal Customers
C11854,6,7,3211.8900000000003,5,5,5,15,5-5-5,Champions
C11855,97,8,850.1800000000001,3,5,4,12,3-5-4,Loyal Customers
C11856,7,5,408.96000000000004,5,4,3,12,5-4-3,Champions
C11857,91,7,214.6,3,5,2,10,3-5-2,Loyal Customers
C11858,112,5,664.46,3,4,4,11,3-4-4,Loyal Customers
C11859,33,5,467.65999999999997,5,4,3,12,5-4-3,Champions
C11860,89,6,321.3,3,4,2,9,3-4-2,Loyal Customers
C11861,51,6,2171.38,4,4,5,13,4-4-5,Champions
C11862,248,1,47.7,2,1,1,4,2-1-1,Hibernating
C11863,16,6,441.55999999999995,5,4,3,12,5-4-3,Champions
C11864,96,3,197.84,3,2,2,7,3-2-2,Needs Attention
C11865,5,8,1788.91,5,5,5,15,5-5-5,Champions
C11866,40,5,176.19,4,4,2,10,4-4-2,Champions
C11867,80,3,1727.95,4,2,5,11,4-2-5,Potential Loyalists
C11868,117,6,697.95,3,4,4,11,3-4-4,Loyal Customers
C11869,31,5,384.95,5,4,3,12,5-4-3,Champions
C11870,361,3,269.25,1,2,2,5,1-2-2,At Risk
C11871,79,3,229.25,4,2,2,8,4-2-2,Potential Loyalists
C11872,77,6,1276.8,4,4,5,13,4-4-5,Champions
C11873,192,4,575.98,2,3,3,8,2-3-3,At Risk
C11874,212,3,2103.31,2,2,5,9,2-2-5,At Risk
C11875,55,7,483.42999999999995,4,5,3,12,4-5-3,Champions
C11876,7,8,798.87,5,5,4,14,5-5-4,Champions
C11877,70,5,2192.7400000000002,4,4,5,13,4-4-5,Champions
C11878,246,5,1310.35,2,4,5,11,2-4-5,Can't Lose Them
C11879,381,4,792.85,1,3,4,8,1-3-4,At Risk
C11880,3,3,207.57,5,2,2,9,5-2-2,Potential Loyalists
C11881,21,7,992.3800000000001,5,5,4,14,5-5-4,Champions
C11882,12,2,441.55,5,1,3,9,5-1-3,Potential Loyalists
C11883,77,2,148.57999999999998,4,1,1,6,4-1-1,Potential Loyalists
C11884,2,9,1599.0500000000002,5,5,5,15,5-5-5,Champions
C11885,230,6,1433.8,2,4,5,11,2-4-5,Can't Lose Them
C11886,249,4,346.17,2,3,2,7,2-3-2,At Risk
C11887,150,6,393.15,3,4,3,10,3-4-3,Loyal Customers
C11888,201,3,103.64999999999999,2,2,1,5,2-2-1,At Risk
C11889,273,2,81.13,1,1,1,3,1-1-1,Hibernating
C11890,437,4,3283.75,1,3,5,9,1-3-5,At Risk
C11891,161,3,568.78,2,2,3,7,2-2-3,At Risk
C11892,119,6,2195.21,3,4,5,12,3-4-5,Loyal Customers
C11893,45,8,3145.2599999999998,4,5,5,14,4-5-5,Champions
C11894,138,6,1902.37,3,4,5,12,3-4-5,Loyal Customers
C11895,285,4,160.32999999999998,1,3,1,5,1-3-1,At Risk
C11896,56,9,1060.41,4,5,4,13,4-5-4,Champions
C11897,11,5,2751.1200000000003,5,4,5,14,5-4-5,Champions
C11898,500,1,26.49,1,1,1,3,1-1-1,Hibernating
C11899,447,3,1835.7,1,2,5,8,1-2-5,At Risk
C11900,216,4,94.95,2,3,1,6,2-3-1,At Risk
C11901,162,2,27.919999999999998,2,1,1,4,2-1-1,Hibernating
C11902,11,4,751.98,5,3,4,12,5-3-4,Loyal Customers
C11903,44,6,2987.13,4,4,5,13,4-4-5,Champions
C11904,224,5,363.03,2,4,2,8,2-4-2,Can't Lose Them
C11905,2,3,606.14,5,2,3,10,5-2-3,Potential Loyalists
C11906,232,6,369.04,2,4,3,9,2-4-3,Can't Lose Them
C11907,31,7,1127.55,5,5,4,14,5-5-4,Champions
C11908,223,6,652.0799999999999,2,4,4,10,2-4-4,Can't Lose Them
C11909,1,6,370.59,5,4,3,12,5-4-3,Champions
C11910,8,7,1566.46,5,5,5,15,5-5-5,Champions
C11911,15,1,61.02,5,1,1,7,5-1-1,Potential Loyalists
C11912,131,4,1245.46,3,3,5,11,3-3-5,Loyal Customers
C11913,60,5,769.05,4,4,4,12,4-4-4,Champions
C11914,124,7,2088.46,3,5,5,13,3-5-5,Loyal Customers
C11915,33,3,105.83999999999999,5,2,1,8,5-2-1,Potential Loyalists
C11916,157,5,2590.98,2,4,5,11,2-4-5,Can't Lose Them
C11917,120,6,757.18,3,4,4,11,3-4-4,Loyal Customers
C11918,24,6,1462.06,5,4,5,14,5-4-5,Champions
C11919,15,4,982.54,5,3,4,12,5-3-4,Loyal Customers
C11920,9,4,237.16,5,3,2,10,5-3-2,Loyal Customers
C11921,33,1,16.6,5,1,1,7,5-1-1,Potential Loyalists
C11922,166,4,137.92000000000002,2,3,1,6,2-3-1,At Risk
C11923,162,2,182.54,2,1,2,5,2-1-2,Hibernating
C11924,81,3,359.75,4,2,2,8,4-2-2,Potential Loyalists
C11925,16,7,2548.65,5,5,5,15,5-5-5,Champions
C11926,296,4,342.34999999999997,1,3,2,6,1-3-2,At Risk
C11927,74,4,791.97,4,3,4,11,4-3-4,Loyal Customers
C11928,147,6,1486.87,3,4,5,12,3-4-5,Loyal Customers
C11929,24,7,695.95,5,5,4,14,5-5-4,Champions
C11930,18,2,190.11,5,1,2,8,5-1-2,Potential Loyalists
C11931,46,5,1063.49,4,4,4,12,4-4-4,Champions
C11932,223,6,264.52000000000004,2,4,2,8,2-4-2,Can't Lose Them
C11933,12,4,410.67,5,3,3,11,5-3-3,Loyal Customers
C11934,173,3,173.53,2,2,1,5,2-2-1,At Risk
C11935,127,3,460.7,3,2,3,8,3-2-3,Needs Attention
C11936,361,5,436.46999999999997,1,4,3,8,1-4-3,Can't Lose Them
C11937,106,3,440.28999999999996,3,2,3,8,3-2-3,Needs Attention
C11938,50,5,938.6199999999999,4,4,4,12,4-4-4,Champions
C11939,20,7,466.93,5,5,3,13,5-5-3,Champions
C11940,175,2,187.41,2,1,2,5,2-1-2,Hibernating
C11941,99,3,75.64999999999999,3,2,1,6,3-2-1,Needs Attention
C11942,138,5,291.96999999999997,3,4,2,9,3-4-2,Loyal Customers
C11943,49,6,1911.3300000000002,4,4,5,13,4-4-5,Champions
C11944,175,4,252.07,2,3,2,7,2-3-2,At Risk
C11945,229,3,97.9,2,2,1,5,2-2-1,At Risk
C11946,98,7,932.48,3,5,4,12,3-5-4,Loyal Customers
C11947,63,5,434.65,4,4,3,11,4-4-3,Champions
C11948,18,5,128.94,5,4,1,10,5-4-1,Champions
C11949,328,4,205.15,1,3,2,6,1-3-2,At Risk
C11950,75,4,735.76,4,3,4,11,4-3-4,Loyal Customers
C11951,23,3,423.8,5,2,3,10,5-2-3,Potential Loyalists
C11952,142,3,5248.67,3,2,5,10,3-2-5,Needs Attention
C11953,62,4,296.29,4,3,2,9,4-3-2,Loyal Customers
C11954,565,1,188.66,1,1,2,4,1-1-2,Hibernating
C11955,23,6,151.01,5,4,1,10,5-4-1,Champions
C11956,20,6,204.12,5,4,2,11,5-4-2,Champions
C11957,455,3,1097.19,1,2,4,7,1-2-4,At Risk
C11958,48,5,1295.25,4,4,5,13,4-4-5,Champions
C11959,238,4,422.82,2,3,3,8,2-3-3,At Risk
C11960,71,6,783.79,4,4,4,12,4-4-4,Champions
C11961,80,2,35.989999999999995,4,1,1,6,4-1-1,Potential Loyalists
C11963,18,6,1002.59,5,4,4,13,5-4-4,Champions
C11964,10,2,452.55,5,1,3,9,5-1-3,Potential Loyalists
C11965,163,2,365.94,2,1,2,5,2-1-2,Hibernating
C11966,111,3,102.99000000000001,3,2,1,6,3-2-1,Needs Attention
C11967,17,6,499.71999999999997,5,4,3,12,5-4-3,Champions
C11968,327,3,44.74,1,2,1,4,1-2-1,At Risk
C11969,329,6,2938.01,1,4,5,10,1-4-5,Can't Lose Them
C11970,55,6,586.48,4,4,3,11,4-4-3,Champions
C11971,81,4,195.79999999999998,4,3,2,9,4-3-2,Loyal Customers
C11972,16,5,1403.62,5,4,5,14,5-4-5,Champions
C11973,127,7,1282.27,3,5,5,13,3-5-5,Loyal Customers
C11974,283,1,105.94,1,1,1,3,1-1-1,Hibernating
C11975,218,5,796.97,2,4,4,10,2-4-4,Can't Lose Them
C11976,158,6,452.62,2,4,3,9,2-4-3,Can't Lose Them
C11977,25,8,833.0,5,5,4,14,5-5-4,Champions
C11978,192,2,46.32000000000001,2,1,1,4,2-1-1,Hibernating
C11979,55,5,624.3,4,4,3,11,4-4-3,Champions
C11980,68,3,1692.72,4,2,5,11,4-2-5,Potential Loyalists
C11981,295,2,102.08000000000001,1,1,1,3,1-1-1,Hibernating
C11982,13,9,968.57,5,5,4,14,5-5-4,Champions
C11983,47,1,43.78,4,1,1,6,4-1-1,Potential Loyalists
C11984,62,4,857.47,4,3,4,11,4-3-4,Loyal Customers
C11985,23,5,672.5,5,4,4,13,5-4-4,Champions
C11986,164,11,1149.27,2,5,5,12,2-5-5,Can't Lose Them
C11987,117,7,853.88,3,5,4,12,3-5-4,Loyal Customers
C11988,1,4,560.22,5,3,3,11,5-3-3,Loyal Customers
C11989,67,3,479.54,4,2,3,9,4-2-3,Potential Loyalists
C11990,237,4,1417.7,2,3,5,10,2-3-5,At Risk
C11991,114,5,420.61,3,4,3,10,3-4-3,Loyal Customers
C11992,293,4,92.47999999999999,1,3,1,5,1-3-1,At Risk
C11993,60,4,438.78999999999996,4,3,3,10,4-3-3,Loyal Customers
C11994,334,4,867.9,1,3,4,8,1-3-4,At Risk
C11995,439,5,656.1899999999999,1,4,4,9,1-4-4,Can't Lose Them
C11996,132,9,596.29,3,5,3,11,3-5-3,Loyal Customers
C11997,215,3,273.40999999999997,2,2,2,6,2-2-2,At Risk
C11998,3,5,347.66,5,4,2,11,5-4-2,Champions
C11999,52,4,139.14000000000001,4,3,1,8,4-3-1,Loyal Customers
C12000,23,4,957.8100000000001,5,3,4,12,5-3-4,Loyal Customers
C12001,15,4,168.03,5,3,1,9,5-3-1,Loyal Customers
C12002,35,4,153.2,5,3,1,9,5-3-1,Loyal Customers
C12003,54,5,1035.47,4,4,4,12,4-4-4,Champions
C12004,295,4,118.09,1,3,1,5,1-3-1,At Risk
C12005,191,3,137.45000000000002,2,2,1,5,2-2-1,At Risk
C12006,112,3,110.66,3,2,1,6,3-2-1,Needs Attention
C12007,30,6,1533.12,5,4,5,14,5-4-5,Champions
C12008,113,2,368.45,3,1,3,7,3-1-3,Needs Attention
C12009,53,2,183.47,4,1,2,7,4-1-2,Potential Loyalists
C12010,5,4,943.84,5,3,4,12,5-3-4,Loyal Customers
C12011,35,5,381.98,5,4,3,12,5-4-3,Champions
C12012,276,3,124.78999999999999,1,2,1,4,1-2-1,At Risk
C12013,135,2,189.44,3,1,2,6,3-1-2,Needs Attention
C12014,166,5,1639.05,2,4,5,11,2-4-5,Can't Lose Them
C12015,33,6,258.41999999999996,5,4,2,11,5-4-2,Champions
C12016,169,4,368.13,2,3,2,7,2-3-2,At Risk
C12017,141,3,444.41999999999996,3,2,3,8,3-2-3,Needs Attention
C12018,81,2,375.15999999999997,4,1,3,8,4-1-3,Potential Loyalists
C12019,211,3,762.3199999999999,2,2,4,8,2-2-4,At Risk
C12020,283,2,40.010000000000005,1,1,1,3,1-1-1,Hibernating
C12021,85,5,1828.43,3,4,5,12,3-4-5,Loyal Customers
C12022,10,4,375.99,5,3,3,11,5-3-3,Loyal Customers
C12023,492,2,486.03,1,1,3,5,1-1-3,Hibernating
C12024,318,6,417.27,1,4,3,8,1-4-3,Can't Lose Them
C12025,131,4,3451.1600000000003,3,3,5,11,3-3-5,Loyal Customers
C12026,42,6,4781.64,4,4,5,13,4-4-5,Champions
C12027,87,5,340.65000000000003,3,4,2,9,3-4-2,Loyal Customers
C12028,157,7,696.75,2,5,4,11,2-5-4,Can't Lose Them
C12029,186,2,46.2,2,1,1,4,2-1-1,Hibernating
C12030,180,5,159.48000000000002,2,4,1,7,2-4-1,Can't Lose Them
C12031,36,4,1467.21,5,3,5,13,5-3-5,Loyal Customers
C12032,99,6,1788.86,3,4,5,12,3-4-5,Loyal Customers
C12033,37,5,382.71999999999997,4,4,3,11,4-4-3,Champions
C12035,59,6,1059.08,4,4,4,12,4-4-4,Champions
C12036,268,2,153.84,1,1,1,3,1-1-1,Hibernating
C12037,133,4,400.97,3,3,3,9,3-3-3,Loyal Customers
C12038,110,6,645.01,3,4,3,10,3-4-3,Loyal Customers
C12039,140,4,1840.0100000000002,3,3,5,11,3-3-5,Loyal Customers
C12040,17,8,621.69,5,5,3,13,5-5-3,Champions
C12041,329,5,709.74,1,4,4,9,1-4-4,Can't Lose Them
C12042,7,7,993.9499999999999,5,5,4,14,5-5-4,Champions
C12043,65,2,1033.33,4,1,4,9,4-1-4,Potential Loyalists
C12044,134,6,805.4100000000001,3,4,4,11,3-4-4,Loyal Customers
C12045,427,5,195.9,1,4,2,7,1-4-2,Can't Lose Them
C12046,183,5,258.38,2,4,2,8,2-4-2,Can't Lose Them
C12047,65,6,958.01,4,4,4,12,4-4-4,Champions
C12048,292,5,1825.5,1,4,5,10,1-4-5,Can't Lose Them
C12049,31,4,228.18,5,3,2,10,5-3-2,Loyal Customers
C12050,82,4,256.2,4,3,2,9,4-3-2,Loyal Customers
C12051,262,5,604.96,2,4,3,9,2-4-3,Can't Lose Them
C12052,154,4,433.39000000000004,2,3,3,8,2-3-3,At Risk
C12053,217,5,370.61,2,4,3,9,2-4-3,Can't Lose Them
C12054,156,4,165.36,2,3,1,6,2-3-1,At Risk
C12055,316,4,420.14,1,3,3,7,1-3-3,At Risk
C12056,159,10,1274.51,2,5,5,12,2-5-5,Can't Lose Them
C12057,291,2,60.8,1,1,1,3,1-1-1,Hibernating
C12058,2,3,1481.6100000000001,5,2,5,12,5-2-5,Potential Loyalists
C12059,101,5,1259.06,3,4,5,12,3-4-5,Loyal Customers
C12060,15,6,1003.28,5,4,4,13,5-4-4,Champions
C12061,353,4,55.14,1,3,1,5,1-3-1,At Risk
C12062,107,5,292.14,3,4,2,9,3-4-2,Loyal Customers
C12063,8,10,2010.78,5,5,5,15,5-5-5,Champions
C12064,115,9,2012.81,3,5,5,13,3-5-5,Loyal Customers
C12065,146,7,1137.43,3,5,5,13,3-5-5,Loyal Customers
C12066,90,3,565.6,3,2,3,8,3-2-3,Needs Attention
C12067,199,2,1830.58,2,1,5,8,2-1-5,Hibernating
C12068,38,6,2214.08,4,4,5,13,4-4-5,Champions
C12069,613,1,29.34,1,1,1,3,1-1-1,Hibernating
C12070,455,6,1312.0600000000002,1,4,5,10,1-4-5,Can't Lose Them
C12071,127,1,191.94,3,1,2,6,3-1-2,Needs Attention
C12072,397,6,709.1,1,4,4,9,1-4-4,Can't Lose Them
C12073,170,6,323.73,2,4,2,8,2-4-2,Can't Lose Them
C12074,241,6,796.8499999999999,2,4,4,10,2-4-4,Can't Lose Them
C12075,248,3,593.12,2,2,3,7,2-2-3,At Risk
C12076,148,7,630.05,3,5,3,11,3-5-3,Loyal Customers
C12077,62,3,464.16,4,2,3,9,4-2-3,Potential Loyalists
C12078,53,6,220.33,4,4,2,10,4-4-2,Champions
C12079,103,7,972.99,3,5,4,12,3-5-4,Loyal Customers
C12080,337,3,291.7,1,2,2,5,1-2-2,At Risk
C12081,223,5,153.07000000000002,2,4,1,7,2-4-1,Can't Lose Them
C12082,139,3,1778.29,3,2,5,10,3-2-5,Needs Attention
C12083,11,3,907.21,5,2,4,11,5-2-4,Potential Loyalists
